# Heatmap data
#
# Values given are log2 reads per million
#
# 525 genes shown
#
"name","gene","product","cluster hierarchy","WT.t0.rep1","WT.t0.rep2","WT.t5.rep1","WT.t5.rep2","WT.t10.rep1","WT.t10.rep2","WT.t20.rep1","WT.t20.rep2","RNA1.1.t0.rep1","RNA1.1.t0.rep2","RNA1.1.t5.rep1","RNA1.1.t5.rep2","RNA1.1.t10.rep1","RNA1.1.t10.rep2","RNA1.1.t20.rep1","RNA1.1.t20.rep2"
"YMR189W","RKR1","RING domain E3 ubiquitin ligase  involved in the ubiquitin-mediated degradation of non-stop proteins  functional connections to chromatin modification  nuclear protein that also co-localizes with ribosomes  homolog of mouse Listerin, whose mutation has been reported to cause neurodegeneration in mice","0 0 1 1 0 0 1 0 1 0 ",5.34887323983454,5.32075385253418,5.54823404113677,5.3781065741741,6.3119651814001,6.28369065376924,7.97438518054119,8.32901320651616,5.28530851505487,5.63830258324448,4.81523011742884,5.07258101923428,4.1053198471631,3.67355680484894,5.23285929241061,4.58883459630113
"YDR055W","PRO1","Gamma-glutamyl kinase, catalyzes the first step in proline biosynthesis","0 0 1 1 0 0 1 0 1 1 ",5.95868349765988,5.75719027756323,5.84082353081241,6.29534614606439,6.96006838879331,6.78095553728739,8.99454865634738,8.66574328197525,6.18945517641635,5.78590052038858,5.05366428112167,5.1711840776148,5.20599889066787,5.13507749745642,6.0897133369789,4.88472349842961
"YIR025W","SPR6","Protein of unknown function, expressed during sporulation  not required for sporulation, but gene exhibits genetic interactions with other genes required for sporulation","0 0 1 1 0 0 1 1 0 ",4.40276929462301,4.35179377222189,3.84338488726634,3.58825236254149,5.12691570678958,4.68138585953496,5.29296152711048,5.00941769565513,3.90442671292506,3.46690986045824,3.19853527162545,0.810981734996761,1.65097151713143,2.70997418757244,4.24531957787576,1.99213119315207
"YHR214W-A","IRC24","Putative benzil reductase (GFP)-fusion protein localizes to the cytoplasm and is induced by the DNA-damaging agent MMS  sequence similarity with short-chain dehydrogenase/reductases  null mutant has increased spontaneous Rad52p foci","0 0 1 1 0 0 1 1 1 0 ",4.17711818329169,4.86328616266329,4.63662012518361,4.64156342069411,4.44330217055688,4.86894746788665,4.13796356095548,4.49492401350062,1.05934177988742,1.27069230466475,1.5139599284954,0.810981734996761,-1.61619152264643,0.650375093115475,2.82867050257864,2.93173777976959
"YIR032C","RPN3","Essential, non-ATPase regulatory subunit of the 26S proteasome lid, similar to the p58 subunit of the human 26S proteasome  temperature-sensitive alleles cause metaphase arrest, suggesting a role for the proteasome in cell cycle control","0 0 1 1 0 0 1 1 1 1 0 ",4.12742089846176,4.88995377102556,4.63662012518361,4.49165369227998,4.98394276564595,4.65895687517762,4.32726349604406,4.58479351253601,1.94176948797677,2.26226280626199,2.04292277697652,1.67021234660593,1.65097151713143,0.650375093115475,1.89343736955324,1.99213119315207
"YKR039W","GPT2","Glycerol-3-phosphate/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase located in lipid particles and the ER  involved in the stepwise acylation of glycerol-3-phosphate and dihydroxyacetone in lipid biosynthesis","0 0 1 1 0 0 1 1 1 1 1 ",5.69431999355848,6.22345032419985,6.5158130681372,6.67160306095403,6.74042559777619,6.79130400614373,5.61702918828278,6.166359095212,2.98973196675459,2.58249907500335,3.69764722749751,2.70378800283875,3.13240584063472,3.52564578136324,4.11029524901722,3.2412777759575
"YDR007W","YDR282C","Putative protein of unknown function","0 0 1 1 0 1 0 0 ",3.90950921021326,3.41193921769231,3.31764244317142,3.85706594396309,4.70880215186881,4.33036831450907,4.45453569790923,3.84152625147141,0.583087842847711,0.861247232201305,2.04292277697652,0.354266034121133,3.13240584063472,2.02017780502171,3.13728885925256,1.10582483878902
"YHR186C","TED1","Conserved phosphoesterase domain-containing protein that acts together with Emp24p/Erv25p in cargo exit from the ER  deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)","0 0 1 1 0 1 0 1 ",5.39160229474586,4.80842495160718,4.87079000540235,5.61407826828343,5.21492070121482,4.94507259820807,5.27007150777657,4.61354759182512,2.87918342357242,0.861247232201305,2.73346897893297,3.22828336776669,3.8477434750795,4.65499748361837,4.36878120479203,4.21617781624254
"YOL101C","YOL029C","Putative protein of unknown function  identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens","0 0 1 1 0 1 1 0 0 ",5.06193041390582,4.91613737303508,4.00966247823526,4.36802323706103,2.54123363991155,2.64697862463557,3.59114255958101,2.92075403874631,2.62888532180839,1.85004061583982,-1.61619152264643,2.34678492275559,2.57403016256414,2.96097131863272,3.79516305402795,2.53711361770085
"YKL079W","FOX2","Multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway  has 3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase activities","0 0 1 1 0 1 1 0 1 ",3.78682247506298,4.49764207840794,4.22787510764371,4.03019162339519,4.47928715951594,4.5655823650518,4.32726349604406,4.7493024502878,4.42086073103221,4.32190233556298,0.66999008429328,2.98974076665275,4.32380099190725,4.04353224513521,3.79516305402795,2.53711361770085
"YJR159W","SOR1","Sorbitol dehydrogenase  expression is induced in the presence of sorbitol or xylose","0 0 1 1 0 1 1 1 0 0 ",3.34012058379847,3.41193921769231,3.03858678229609,3.72891103341051,4.54867144453441,4.46574365385562,5.40226155567117,5.13373051543687,3.18826177439378,2.58249907500335,0.66999008429328,2.9005756237305,3.53396390826313,2.40591576025671,2.82867050257864,2.93173777976959
"YOL048C","ARG1","Arginosuccinate synthetase, catalyzes the formation of L-argininosuccinate from citrulline and L-aspartate in the arginine biosynthesis pathway  potential Cdc28p substrate","0 0 1 1 0 1 1 1 0 1 ",3.65272454290706,4.18952551318399,4.99497991739314,5.44081536102274,6.33178359586518,5.73786215562771,6.56599115783386,6.28729344346552,3.27814078003297,4.27824335533128,1.5139599284954,3.15306794075914,3.13240584063472,3.52564578136324,4.77811290125124,3.2412777759575
"YMR040W","YMR182W-A","Putative protein of unknown function","0 0 1 1 0 1 1 1 1 0 0 ",2.20601903775868,3.33639093087799,3.43923461552825,3.43238358387173,4.02332084314649,4.08327844660569,4.08648580678004,5.11374141471284,3.18826177439378,2.95944724969486,0.66999008429328,3.15306794075914,1.65097151713143,2.96097131863272,4.11029524901722,3.71241528470177
"YAL054C","TFC3","Largest of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC)  part of the TauB domain of TFIIIC that binds DNA at the BoxB promoter sites of tRNA and similar genes  cooperates with Tfc6p in DNA binding","0 0 1 1 0 1 1 1 1 0 1 ",3.42484728217614,3.17227803608167,3.31764244317142,2.39314612240801,3.35284343025547,3.97849726288362,4.78028731416483,4.84939904359728,3.51838837179008,2.95944724969486,0.66999008429328,3.07371439947483,1.65097151713143,2.70997418757244,4.11029524901722,3.71241528470177
"YGR112W","SSZ1","Hsp70 protein that interacts with Zuo1p (a DnaJ homolog) to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit  also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5  binds ATP","0 0 1 1 0 1 1 1 1 1 ",4.36037459057881,4.27293984740097,4.95475951496266,4.53061658160108,5.27757139016529,4.86894746788665,5.73873251089917,5.45297524776086,4.01312821957625,3.50528747719589,1.5139599284954,3.15306794075914,1.65097151713143,3.1747037778793,3.13728885925256,4.06698526955369
"YDR202C","GCS1","ADP-ribosylation factor GTPase activating protein (ARF GAP), involved in ER-Golgi transport  shares functional similarity with Glo3p","0 0 1 1 1 0 0 0 0 ",3.96714969612547,3.7397334969205,4.08612647542551,4.67672740442335,5.3376142559825,5.4287818257389,5.72196237048929,5.45297524776086,3.84684188808979,4.06356636004524,3.19853527162545,3.82091622523632,3.13240584063472,1.49208750848681,3.96131650837169,3.90056576938709
"YOL053W","GET4","Protein with a role in insertion of tail-anchored proteins into the ER membrane  forms a complex with Mdy2p  highly conserved across species and homologous to human gene C7orf20","0 0 1 1 1 0 0 0 1 ",2.94049063294212,2.88471474960837,4.47538984932071,3.72891103341051,4.79698936118996,5.10295117302803,4.57148469992651,4.69652331404528,3.27814078003297,4.06356636004524,2.98466135384707,3.22828336776669,2.57403016256414,0.650375093115475,3.96131650837169,3.71241528470177
"YLR133W","CTS1","Endochitinase, required for cell separation after mitosis  transcriptional activation during the G1 phase of the cell cycle is mediated by transcription factor Ace2p","0 0 1 1 1 0 0 1 0 ",4.27165417033635,3.79721740183156,4.35693406314083,4.56855481185691,5.53858231841841,5.59158330980641,6.28694719836831,5.91236966879332,3.90442671292506,3.71630444069891,4.36205329547789,4.00328734947619,2.57403016256414,1.49208750848681,4.48250519285922,4.35137772222306
"YDL119C","COX9","Subunit VIIa of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain","0 0 1 1 1 0 0 1 1 ",4.02257545458194,3.79721740183156,4.15874098934427,4.03019162339519,4.73880084783871,5.0522207066743,5.67044959725405,5.74052718894939,4.16221375498651,4.50350048625602,4.27046872568484,3.86871540415376,3.13240584063472,1.49208750848681,4.36878120479203,4.35137772222306
"YBR167C","PRP6","Splicing factor, component of the U4/U6-U5 snRNP complex","0 0 1 1 1 0 1 0 ",4.17711818329169,3.55211214617395,4.08612647542551,3.16158659394447,3.27308827805726,3.78494154173601,3.35051823197886,4.06617242926457,3.36274725011004,4.08905889659678,3.69764722749751,3.07371439947483,3.13240584063472,-1.61619152264643,2.82867050257864,1.99213119315207
"YNL277W","POP1","Subunit of both RNase MRP and nuclear RNase P  RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs  binds to the RPR1 RNA subunit in RNase P","0 0 1 1 1 0 1 1 ",4.5978535687603,4.10099072444568,4.63662012518361,4.71105466146268,3.97372800386081,4.46574365385562,3.66318936477254,4.02395478759164,3.90442671292506,4.40544600922504,3.54966853553218,3.55481856866905,2.57403016256414,0.650375093115475,4.48250519285922,3.2412777759575
"YMR011W","ALD3","Cytoplasmic aldehyde dehydrogenase, involved in beta-alanine synthesis  uses NAD+ as the preferred coenzyme  very similar to Ald2p  expression is induced by stress and repressed by glucose","0 0 1 1 1 1 0 ",8.7595380030134,8.66136578088647,10.1212567571158,10.2818887431919,10.320728221472,10.2972050956643,7.42530930458675,7.50368073093311,8.17878834704537,8.08840383764169,8.38478797235961,8.56711100912043,7.40242799077126,7.63855988586703,6.25887037752362,5.52283361436761
"YDR277C","GCV1","T subunit of the mitochondrial glycine decarboxylase complex, required for the catabolism of glycine to 5,10-methylene-THF  expression is regulated by levels of levels of 5,10-methylene-THF in the cytoplasm","0 0 1 1 1 1 1 ",3.50487295131415,4.38966126799711,7.76076011096335,7.42751466930006,6.9915566527077,6.92888997501036,4.99092856562063,5.13373051543687,5.19588904215447,5.17377106160889,5.10758718141334,5.63915853741934,5.5900190259298,4.65499748361837,5.23285929241061,4.35137772222306
"YFR015C","NAB2","Nuclear polyadenylated RNA-binding protein required for nuclear mRNA export and poly(A) tail length control  binds nuclear pore protein Mlp1p  autoregulates mRNA levels  related to human hnRNPs  nuclear localization sequence binds Kap104p","0 1 0 0 0 0 0 0 ",2.94049063294212,2.65524559533371,7.59401886878635,7.71652416809822,7.58563991906935,7.42721569993278,4.78028731416483,4.92016219687237,2.87918342357242,3.01370189782432,4.87863350359969,5.05202512174438,5.41074884254673,5.71556913315167,5.16634089014436,6.00533301277229
"YPL250C","RET3","Zeta subunit of the coatomer complex (COPI), which coats Golgi-derived transport vesicles  involved in retrograde transport between Golgi and ER","0 1 0 0 0 0 0 1 0 0 0 ",5.49319597715492,5.75719027756323,9.59709877408442,9.74621999275832,10.0554102761813,10.2548351828908,8.08671956198217,7.53031525524533,5.99110134588724,5.80140565763312,7.57985182102586,7.63896713023756,8.01813150275728,7.55517728443222,9.1540025740951,9.10796319021214
"YCR021C","LRE1","Protein involved in control of cell wall structure and stress response  overproduction confers resistance to cell-wall degrading enzymes  exhibits genetic interactions with genes involved in the cell wall integrity pathway","0 1 0 0 0 0 0 1 0 0 1 ",2.94049063294212,3.7397334969205,7.11739537051643,7.69095359702523,8.14339458311142,8.53917457043521,6.33184963343929,6.39058678310259,3.78686267639309,3.74865734450276,5.10758718141334,5.66646109854501,6.30606782691832,5.84603470839793,7.03124765840414,7.48604256334037
"YLR177W","IMH1","Protein involved in vesicular transport, mediates transport between an endosomal compartment and the Golgi, contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi","0 1 0 0 0 0 0 1 0 1 0 ",5.65977622863051,5.65205748862733,8.93271825144489,9.00720432466242,9.07214433998553,9.07000850180512,7.90178665270374,7.82892665944329,5.74538998356149,5.74639257569221,7.40784829530293,7.43181907505643,7.35361430541845,7.98854766607628,9.65928639895075,9.76103149681959
"YGR052W","RRM3","DNA helicase involved in rDNA replication and Ty1 transposition  relieves replication fork pauses at telomeric regions  structurally and functionally related to Pif1p","0 1 0 0 0 0 0 1 0 1 1 ",2.00052624383334,2.22355946070603,7.12647626146235,7.34794279120599,6.18697267797844,6.36214673857167,5.01865831701321,4.84939904359728,2.32585331197186,2.5088548323959,4.44816935473539,5.05202512174438,5.09158373428478,5.28062231941191,6.80945474436176,5.87673664509686
"YGR142W","YHR078W","High osmolarity-regulated gene of unknown function","0 1 0 0 0 0 0 1 1 0 0 ",6.4276456073954,6.36323893573866,11.389241240927,11.4148970973682,11.7580635400526,11.8564258967494,10.4925433008098,10.4549962610422,6.54672170015222,6.7971803229231,10.3449716653564,10.3521955764946,9.99703940533374,9.86359533913138,10.716788393609,10.7191713589992
"YDR171W","TRP4","Anthranilate phosphoribosyl transferase of the tryptophan biosynthetic pathway, catalyzes the phosphoribosylation of anthranilate, subject to the general control system of amino acid biosynthesis","0 1 0 0 0 0 0 1 1 0 1 ",5.13919124423045,6.27494358082092,11.1696261860094,11.2766947478258,11.9824949278645,11.9966174709104,10.9687542732675,10.7890205822173,6.18945517641635,6.7379795601958,10.3959722605704,10.4027911159845,10.6729504509732,10.6080413979109,11.6497485524947,11.775730147658
"YGR161C","PHB1","Subunit of the prohibitin complex (Phb1p-Phb2p), a 1.2 MDa ring-shaped inner mitochondrial membrane chaperone that stabilizes newly synthesized proteins  determinant of replicative life span  involved in mitochondrial segregation","0 1 0 0 0 0 0 1 1 1 0 ",2.38585820173156,3.33639093087799,6.00738017424574,6.10194076417456,7.08793526691927,7.2472290937747,5.38105398201168,5.31972191581696,3.44266565733344,2.95944724969486,5.83908263441191,5.11283448734125,6.58512579954433,6.10249309141797,6.01607638385461,6.54617515148952
"YNR014W","DBP6","Essential protein involved in ribosome biogenesis  putative ATP-dependent RNA helicase of the DEAD-box protein family","0 1 0 0 0 0 0 1 1 1 1 0 ",2.68966487713117,2.88471474960837,6.88031071401188,6.40425611114956,6.68757196105229,6.53836425935767,5.56155440383586,4.94299907394292,3.84684188808979,3.16520271691097,5.05366428112167,4.72846669416894,6.25382066919948,5.71556913315167,5.76951166091798,6.33398233525564
"YDR119W-A","UBX5","UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p","0 1 0 0 0 0 0 1 1 1 1 1 ",1.11358541042994,0.967381375985138,4.78162951148016,5.35658294272547,5.52142630359366,5.16793079105058,3.92001929881618,3.51564559099379,0.583087842847711,0.861247232201305,3.54966853553218,2.59431761683047,4.32380099190725,3.93043126039258,4.11029524901722,4.21617781624254
