Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
NM_058855,2527,C50F2.5,Protein C50F2.5,236.0,227.0,33.986784141,0.96186440678
NM_058857/NM_058856,2628,fkb-5,"Protein FKB-5, isoform a/Protein FKB-5, isoform b",3226.0,2212.0,50.4132007233,0.685678859268
NM_058858,1824,C50F2.7,Protein C50F2.7,298.0,204.0,34.7990196078,0.684563758389
NM_058859,4647,magu-3,Protein MAGU-3,230.0,195.0,41.5179487179,0.847826086957
NM_058861,1852,mrrf-1,Protein MRRF-1,2459.0,1330.0,31.3992481203,0.540870272468
NM_001129048,2678,T20F5.8,Protein T20F5.8,71.0,71.0,54.985915493,1.0
NM_058862,3374,T20F5.4,Protein T20F5.4,199.0,121.0,30.9669421488,0.608040201005
NM_058864,3210,T20F5.5,Protein T20F5.5,637.0,440.0,31.0068181818,0.690737833595
NM_058865,5554,T20F5.6,Protein T20F5.6,18377.0,12320.0,19.6005681818,0.670403221418
NM_058866,3045,T20F5.7,Protein T20F5.7,6180.0,5122.0,46.4568527919,0.828802588997
NM_058869,19449,lrp-2,Protein LRP-2,1717.0,1455.0,42.3759450172,0.847408270239
NR_101544,1063,F47B3.9,,0.0,0.0,NA,NA
NM_058872,2063,F47B3.5,Protein F47B3.5,264.0,205.0,15.2146341463,0.776515151515
NM_058874--1-of-2/NM_058877--1-of-2,2542,F47B3.6/F47B3.1,Protein F47B3.6/Protein F47B3.1,428.0,366.0,34.5163934426,0.855140186916
NM_058876--1-of-2/NM_058875,2778,F47B3.2/F47B3.7,Protein F47B3.2/Protein F47B3.7,42.0,42.0,37.8095238095,1.0
NM_058873--2-of-2/NM_001026256/NM_001026255,4092,F47B3.3/F28H1.4,"Protein F47B3.3/Protein F28H1.4, isoform b/Protein F28H1.4, isoform a",451.0,361.0,38.9058171745,0.80044345898
NM_058879,2032,F28H1.5,Protein F28H1.5,20.0,15.0,57.6666666667,0.75
NM_001262583/NM_001026327/NM_001026325/NM_001262584/NM_001026330/NM_001026329/NM_001026328/NM_001262588/NM_001026326/NR_101545/NR_050048,33279,unc-73/F55C7.9/21ur-15385,"Protein UNC-73, isoform h/Protein UNC-73, isoform c/Protein UNC-73, isoform a/Protein UNC-73, isoform g/Protein UNC-73, isoform f/Protein UNC-73, isoform e/Protein UNC-73, isoform d/Protein UNC-73, isoform i/Protein UNC-73, isoform b",2737.0,2415.0,38.1358178054,0.882352941176
NR_050050,1061,C09D1.4,,0.0,0.0,NA,NA
NR_050051,1021,21ur-14824,,0.0,0.0,NA,NA
NM_058900,3563,let-504,Protein LET-504,16163.0,9799.0,30.0409225431,0.606261213884
NM_058902,2739,E01A2.5,Protein E01A2.5,1613.0,1288.0,41.6692546584,0.798512089275
NM_058903/NR_101547/NR_023941,2149,E01A2.6/E01A2.11/E01A2.9,Protein E01A2.6,70742.0,57277.0,28.1836688374,0.809660456306
NM_058905,3225,poml-2,Protein POML-2,1281.0,1157.0,32.8539325843,0.903200624512
NM_001128968,2745,poml-3,Protein POML-3,1478.0,1311.0,32.590389016,0.88700947226
NM_058906,1878,E01A2.8,Protein E01A2.8,32.0,28.0,51.1428571429,0.875
NM_058907,1471,R12E2.15,Protein R12E2.15,273.0,194.0,30.3608247423,0.710622710623
NM_058909,1539,R12E2.6,Protein R12E2.6,0.0,0.0,NA,NA
NM_058910,1337,R12E2.7,Protein R12E2.7,89.0,35.0,27.2857142857,0.393258426966
NM_058911,4105,R12E2.8,Protein R12E2.8,17.0,14.0,31.0,0.823529411765
NM_058912,3014,inx-15,Protein INX-15,2030.0,1965.0,45.2839694656,0.967980295567
NM_058915,3504,egg-5,Protein EGG-5,8562.0,3149.0,26.2378532868,0.367787900023
NR_050052,1103,R12E2.18,,5.0,3.0,32.6666666667,0.6
NM_058916,1776,R12E2.11,Protein R12E2.11,14727.0,13221.0,35.301263142,0.897738847016
NM_058917,1769,mrps-6,Protein MRPS-6,1661.0,764.0,32.969895288,0.459963877182
NM_058919,2018,R12E2.13,Protein R12E2.13,11100.0,2987.0,34.8664211584,0.269099099099
NM_058927,2749,hop-1,Protein HOP-1,2865.0,1717.0,28.9702970297,0.599301919721
NR_050053,1125,C18E3.10,,7.0,7.0,27.1428571429,1.0
NM_001128950/NM_058930,2245,C18E3.9,"Protein C18E3.9, isoform b/Protein C18E3.9, isoform a",5951.0,3717.0,22.5009416196,0.624600907411
NM_058935,4555,ndx-7,Protein NDX-7,3427.0,1611.0,35.4456859094,0.470090458127
NM_058936,5643,exoc-7,Protein EXOC-7,1491.0,1208.0,37.0264900662,0.810194500335
NM_058941,1638,C43E11.9,Protein C43E11.9,2622.0,2112.0,36.0222537879,0.805491990847
NM_058942,3021,cdc-6,Protein CDC-6,6656.0,5723.0,32.9348243928,0.859825721154
NM_058944,1829,Y47D9A.4,Protein Y47D9A.4,4.0,4.0,73.25,1.0
NM_058946,2644,Y47D9A.5,Protein Y47D9A.5,47.0,28.0,30.75,0.595744680851
NR_050055,1150,ZK973.19,,0.0,0.0,NA,NA
NR_050056,1128,ZK973.24,,0.0,0.0,NA,NA
NR_050057,1124,ZK973.23,,0.0,0.0,NA,NA
NR_050058,1136,ZK973.15,,0.0,0.0,NA,NA
NR_050068--4-of-6/NR_050066--4-of-6/NR_050064--4-of-6/NR_050062--5-of-6/NR_050060--5-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--4-of-5/NR_050065--4-of-5/NR_050063--3-of-5/NR_050061--4-of-5/NR_050059--3-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--3-of-6/NR_050066--3-of-6/NR_050064--3-of-6/NR_050062--4-of-6/NR_050060--4-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--5-of-5/NR_050065--5-of-5/NR_050063--5-of-5/NR_050061--3-of-5/NR_050059--2-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--5-of-6/NR_050066--5-of-6/NR_050064--5-of-6/NR_050062--6-of-6/NR_050060--6-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--1-of-5/NR_050065--1-of-5/NR_050063--4-of-5/NR_050061--5-of-5/NR_050059--4-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--1-of-6/NR_050066--1-of-6/NR_050064--1-of-6/NR_050062--1-of-6/NR_050060--1-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--2-of-5/NR_050065--2-of-5/NR_050063--1-of-5/NR_050061--1-of-5/NR_050059--1-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--2-of-6/NR_050066--2-of-6/NR_050064--2-of-6/NR_050062--2-of-6/NR_050060--2-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--3-of-5/NR_050065--3-of-5/NR_050063--2-of-5/NR_050061--2-of-5/NR_050059--5-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--6-of-6/NR_050066--6-of-6/NR_050064--6-of-6/NR_050062--3-of-6/NR_050060--3-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NM_058955,2999,ZK973.8,Protein ZK973.8,404.0,364.0,41.3708791209,0.90099009901
NM_058957,2509,ZK973.9,Protein ZK973.9,10447.0,4820.0,32.129253112,0.461376471714
NM_058958,1679,lpd-5,Protein LPD-5,18812.0,15522.0,35.6394150238,0.825111630874
NM_058960,3275,ZK973.11,Protein ZK973.11,6503.0,5920.0,28.504222973,0.91034906966
NR_050070,1134,T21E12.7,,0.0,0.0,NA,NA
NM_058965,1927,T21E12.5,Protein T21E12.5,50.0,43.0,54.6744186047,0.86
NM_001136286/NM_058967,3925,C41D11.3,"Protein C41D11.3, isoform b/Protein C41D11.3, isoform a",8421.0,7584.0,44.5535337553,0.900605628785
NM_058968,3460,C41D11.4,Protein C41D11.4,13.0,8.0,33.25,0.615384615385
NM_058970,2793,cps-6,Protein CPS-6,8952.0,6366.0,35.932139491,0.711126005362
NM_058971,2047,C41D11.9,Protein C41D11.9,3200.0,3023.0,40.2365200132,0.9446875
NM_058972,1926,C41D11.5,Protein C41D11.5,6542.0,3206.0,34.4220212102,0.49006420055
NM_058973,6301,eri-7,Protein ERI-7,5695.0,5573.0,56.1943298044,0.978577699737
NM_058975,3559,C41D11.6,Protein C41D11.6,2.0,0.0,NA,0.0
NR_101549,1339,linc-104,,18.0,7.0,26.5714285714,0.388888888889
NR_050072,1021,21ur-14920,,2.0,0.0,NA,0.0
NR_101550,1080,T01A4.8,,5.0,4.0,7.0,0.8
NR_050073,1161,T01A4.5,,0.0,0.0,NA,NA
NR_050074,1142,T01A4.6,,0.0,0.0,NA,NA
NM_058980,3075,mrpl-19,Protein MRPL-19,1445.0,1111.0,40.7371737174,0.768858131488
NM_058981,5448,Y119C1B.5,Protein Y119C1B.5,1551.0,1310.0,46.8801526718,0.844616376531
NM_058982,2075,Y119C1B.6,Protein Y119C1B.6,881.0,853.0,38.4138335287,0.968217934166
NM_058983/NM_182079,9404,bet-1,"Protein BET-1, isoform a/Protein BET-1, isoform b",8739.0,7774.0,35.5216104965,0.8895754663
NM_058984,2876,zig-9,Protein ZIG-9,1523.0,1451.0,35.838731909,0.952724885095
NR_101551,1138,Y119C1B.13,,0.0,0.0,NA,NA
NM_001026549,1271,Y119C1B.11,Protein Y119C1B.11,16.0,9.0,59.4444444444,0.5625
NM_058988/NM_001136326,2346,Y119C1B.10,"Protein Y119C1B.10, isoform a/Protein Y119C1B.10, isoform b",519.0,390.0,37.3333333333,0.751445086705
NM_058992,2063,ceh-17,Protein CEH-17,6.0,6.0,43.3333333333,1.0
NM_058993,2450,col-52,Protein COL-52,35.0,33.0,19.9696969697,0.942857142857
NR_061569/NM_058994/NM_001025899/NM_058995/NM_001025900/NM_001025901/NM_058997/NR_050075/NR_062472/NM_001083132/NM_059002/NM_170851/NM_059006/NM_059007/NM_059011/NM_059012/NM_059013/NM_059015/NR_003378/NM_059017,78411,Y41E3.460/D1007.3/D1007.18/D1007.4/D1007.5/rps-10/21ur-11631/21ur-12411/D1007.19/nrd-1/C44E4.1/acbp-1/got-2.1/Y119C1A.1/rpl-4/B0041.9/B0041.5,"Protein D1007.3/Protein D1007.18/Protein D1007.4/Protein D1007.5, isoform a/Protein D1007.5, isoform b/Protein RPS-10/Protein D1007.19/Protein NRD-1/Protein C44E4.1, isoform c/Protein C44E4.1, isoform a/Protein C44E4.1, isoform b/Protein ACBP-1/Protein GOT-2.1/Protein Y119C1A.1/Protein RPL-4/Protein B0041.5",1238729.0,563378.0,30.662950985,0.454803270126
NM_001047162/NM_001047161,1721,ptps-1,"Protein PTPS-1, isoform b/Protein PTPS-1, isoform a",1582.0,1500.0,32.8986666667,0.94816687737
NM_001262757,1185,B0041.11,Protein B0041.11,1111.0,31.0,35.8709677419,0.027902790279
NM_001025787,6569,xnp-1,Protein XNP-1,6743.0,4397.0,30.6595405959,0.652083642296
NR_050081,1021,21ur-12047,,0.0,0.0,NA,NA
NR_101552,1684,linc-39,,32.0,30.0,38.7666666667,0.9375
NM_059025,12491,chd-7,Protein CHD-7,11366.0,10617.0,33.1052086277,0.934101706845
NM_059028,2066,gsp-3,Protein GSP-3,2488.0,1700.0,27.5458823529,0.683279742765
NM_059030,1780,W09C3.7,Protein W09C3.7,2445.0,2127.0,46.7094499295,0.869938650307
NM_059031,2383,W09C3.8,Protein W09C3.8,82.0,74.0,32.5405405405,0.90243902439
NM_001262780/NM_001262779,3320,C10H11.8,"Protein C10H11.8, isoform a/Protein C10H11.8, isoform b",1232.0,1049.0,37.2097235462,0.851461038961
NM_059039,6307,let-502,Protein LET-502,14343.0,12810.0,39.5400468384,0.893118594436
NR_050083,1141,C10H11.11,,5.0,4.0,43.5,0.8
NM_059042,2324,kca-1,Protein KCA-1,6893.0,4981.0,29.5438666934,0.722617147831
NM_059043,2900,M04F3.3,Protein M04F3.3,1900.0,892.0,32.0941704036,0.469473684211
NM_001262788/NM_001262787,2425,M04F3.4,"Protein M04F3.4, isoform a/Protein M04F3.4, isoform b",2898.0,2612.0,43.4647779479,0.901311249137
NM_059047,4659,M04F3.5,Protein M04F3.5,1316.0,1090.0,36.7660550459,0.828267477204
NR_050088,1094,F54D7.9,,2.0,1.0,51.0,0.5
NM_059050,2813,zig-7,Protein ZIG-7,2394.0,1480.0,39.3972972973,0.61821219716
NM_059056,2465,F57C9.7,Protein F57C9.7,1015.0,897.0,31.5451505017,0.883743842365
NM_059064/NM_059065/NR_050089/NR_050091/NR_050093,17864,rga-6/C01F4.6/C01F4.4/C01F4.8,"Protein RGA-6, isoform a/Protein RGA-6, isoform b",84.0,64.0,33.296875,0.761904761905
NR_050094,1110,C01F4.9,,0.0,0.0,NA,NA
NR_050096,1133,F25F8.5,,0.0,0.0,NA,NA
NM_059069,3755,glc-2,Protein GLC-2,840.0,783.0,39.2234993614,0.932142857143
NR_050097,1021,21ur-14928,,0.0,0.0,NA,NA
NM_059071,4210,unc-38,Protein UNC-38,389.0,361.0,40.8421052632,0.928020565553
NM_059075,2766,F21F3.6,Protein F21F3.6,30028.0,25618.0,38.8800062456,0.853137072066
NM_059076,5793,imb-1,Protein IMB-1,17615.0,16268.0,38.3743545611,0.923531081465
NM_059083,1917,F28B3.10,Protein F28B3.10,7230.0,6391.0,41.2816460648,0.883955739972
NM_001026252,1666,F28B3.6,Protein F28B3.6,9657.0,9286.0,40.5524445402,0.961582271927
NM_001047194/NM_001047193,6851,him-1,"Protein HIM-1, isoform b/Protein HIM-1, isoform a",9540.0,6539.0,31.7218229087,0.685429769392
NM_001026492,1298,W03G9.8,Protein W03G9.8,12581.0,10306.0,28.4438191345,0.81917176695
NM_059088,3177,app-1,Protein APP-1,8759.0,7792.0,40.6726129363,0.889599269323
NM_059089,3239,W03G9.5,Protein W03G9.5,38.0,33.0,40.3636363636,0.868421052632
NR_050099,1134,W03G9.11,,1.0,0.0,NA,0.0
NM_059091,2798,paf-1,Protein PAF-1,15.0,15.0,21.6666666667,1.0
NM_059092,3442,W03G9.7,Protein W03G9.7,22.0,18.0,45.4444444444,0.818181818182
NM_059093/NM_182063,5880,dyf-1,"Protein DYF-1, isoform a/Protein DYF-1, isoform b",88.0,73.0,44.602739726,0.829545454545
NM_059096,2053,F54C1.8,Protein F54C1.8,82.0,69.0,24.1884057971,0.841463414634
NM_059099,2910,F54C1.6,Protein F54C1.6,49.0,33.0,36.7272727273,0.673469387755
NM_059100,1991,pat-10,Protein PAT-10,56634.0,48921.0,30.8834651786,0.863809725607
NM_059106,1861,C46H11.7,Protein C46H11.7,1.0,0.0,NA,0.0
NM_059107,2426,phat-1,Protein PHAT-1,3.0,1.0,11.0,0.333333333333
NM_059108,2513,phat-2,Protein PHAT-2,301.0,241.0,30.9709543568,0.800664451827
NM_001025875/NM_001025874,3178,C46H11.10,"Protein C46H11.10, isoform b/Protein C46H11.10, isoform a",40.0,34.0,34.5882352941,0.85
NM_059112,11209,fhod-1,Protein FHOD-1,3428.0,1449.0,26.2187715666,0.422695449242
NM_059114,2948,vha-16,Protein VHA-16,6754.0,6200.0,47.8962903226,0.91797453361
NR_050102,1088,C30F8.5,,0.0,0.0,NA,NA
NM_059117,2649,spe-5,Protein SPE-5,750.0,529.0,33.1776937618,0.705333333333
NM_059118,2105,chp-1,Protein CHP-1,4881.0,4411.0,33.1487191113,0.903708256505
NM_059119,1799,pas-3,Protein PAS-3,17019.0,11442.0,36.6323195246,0.672307421118
NM_001083149,1995,Y110A7A.21,Protein Y110A7A.21,2009.0,1852.0,39.1349892009,0.921851667496
NM_059122/NM_182041,3363,Y110A7A.15,"Protein Y110A7A.15, isoform a/Protein Y110A7A.15, isoform b",1146.0,922.0,36.5748373102,0.804537521815
NM_059123,5649,elpc-1,Protein ELPC-1,4955.0,2730.0,20.6179487179,0.550958627649
NM_001026543/NM_001026544,3996,mat-1,"Protein MAT-1, isoform a/Protein MAT-1, isoform b",6533.0,5496.0,35.8262372635,0.841267411603
NM_059134,4390,ppw-2,Protein PPW-2,6544.0,5625.0,37.7507555556,0.85956601467
NM_059135,3172,Y110A7A.19,Protein Y110A7A.19,5990.0,5317.0,40.782960316,0.887646076795
NM_059138,5028,spd-5,Protein SPD-5,13659.0,10022.0,35.0307323887,0.733728677063
NR_050105,1131,C32E12.8,,0.0,0.0,NA,NA
NM_059144,4055,osr-1,Protein OSR-1,27.0,21.0,39.7619047619,0.777777777778
NM_170859,3813,sem-2,Protein SEM-2,351.0,248.0,30.0887096774,0.706552706553
NM_059145,12248,C32E12.4,Protein C32E12.4,1316.0,710.0,22.8507042254,0.539513677812
NM_059149,1651,B0261.5,Protein B0261.5,13.0,3.0,47.6666666667,0.230769230769
NM_001047170/NM_001047169,2344,B0261.6,"Protein B0261.6, isoform b/Protein B0261.6, isoform a",439.0,371.0,43.9973045822,0.845102505695
NM_059153,2286,B0261.7,Protein B0261.7,11527.0,10374.0,27.5002891845,0.899973974148
NM_001025797,1659,B0261.8,Protein B0261.8,1353.0,1246.0,37.7961476726,0.920916481892
NM_001128941/NM_059154,2197,C01G8.1,"Protein C01G8.1, isoform b/Protein C01G8.1, isoform a",15489.0,14340.0,27.6758716876,0.925818322681
NM_059155,4929,cln-3.2,Protein CLN-3.2,847.0,788.0,40.1611675127,0.930342384888
NM_059156,3465,dhs-1,Protein DHS-1,4951.0,3248.0,29.0160098522,0.656029085033
NM_059157,2664,dnj-4,Protein DNJ-4,1574.0,1388.0,37.3667146974,0.881829733164
NM_059159/NM_059158,7911,erm-1,"Protein ERM-1, isoform b/Protein ERM-1, isoform a",14556.0,11938.0,37.004020774,0.8201428964
NM_059160,2335,hpo-32,Protein HPO-32,2371.0,1991.0,41.3701657459,0.8397300717
NM_001276519/NM_182023/NM_059161/NR_050108,12956,let-526/F48C1.12,"Protein LET-526, isoform c/Protein LET-526, isoform b/Protein LET-526, isoform a",20372.0,18729.0,27.3117091142,0.919350088357
NM_059164,1474,F48C1.5,Protein F48C1.5,1903.0,1424.0,38.7724719101,0.748292170257
NM_059165,1939,F48C1.6,Protein F48C1.6,6528.0,4378.0,39.9591137506,0.670649509804
NM_059168,2515,spe-11,Protein SPE-11,285.0,280.0,36.275,0.982456140351
NM_170862,1421,F48C1.9,Protein F48C1.9,988.0,520.0,40.7884615385,0.526315789474
NM_001262932,2004,F48C1.11,Protein F48C1.11,28.0,24.0,45.5833333333,0.857142857143
NM_059169,3664,F48C1.8,Protein F48C1.8,141.0,127.0,62.6692913386,0.900709219858
NM_059171,3224,apm-1,Protein APM-1,1424.0,1217.0,38.3681183237,0.854634831461
NR_050114,1150,F55A12.16,,39.0,34.0,35.9705882353,0.871794871795
NM_059173,4987,nath-10,Protein NATH-10,3255.0,1665.0,29.3249249249,0.511520737327
NR_101556,1497,anr-38,,1.0,1.0,58.0,1.0
NR_050115,1245,F55A12.13,,7.0,5.0,9.4,0.714285714286
NR_050116,1148,F55A12.14,,0.0,0.0,NA,NA
NR_050117,1139,F55A12.12,,0.0,0.0,NA,NA
NM_059177,1807,F55A12.10,Protein F55A12.10,1511.0,1329.0,40.9292701279,0.879549966909
NM_170865/NM_182025/NM_059180/NM_059179,12061,pqn-44,"Protein PQN-44, isoform c/Protein PQN-44, isoform d/Protein PQN-44, isoform a/Protein PQN-44, isoform b",2764.0,1930.0,34.1010362694,0.698263386397
NM_059182,2099,C24A11.5,Protein C24A11.5,3.0,3.0,38.3333333333,1.0
NR_050118,1021,21ur-14736,,3.0,0.0,NA,0.0
NM_059183,1235,C24A11.6,Protein C24A11.6,0.0,0.0,NA,NA
NM_001262958/NM_059186/NM_059185,6018,frm-4,"Protein FRM-4, isoform c/Protein FRM-4, isoform b/Protein FRM-4, isoform a",4184.0,3366.0,31.949792038,0.804493307839
NR_050120,1068,C24A11.12,,5.0,4.0,34.75,0.8
NM_059187,3409,coq-1,Protein COQ-1,3056.0,2865.0,34.8307155323,0.9375
NM_001047176/NM_001047175,4588,C30H7.2,"Protein C30H7.2, isoform b/Protein C30H7.2, isoform a",8426.0,6287.0,21.4038492127,0.746142891052
NM_059189,7933,F27C1.6,Protein F27C1.6,6396.0,3518.0,18.732234224,0.550031269543
NM_001026249/NM_001026250,2030,atp-3,"Protein ATP-3, isoform a/Protein ATP-3, isoform b",118969.0,99705.0,35.4323755077,0.838075465037
NR_050123,1119,F27C1.16,,1.0,0.0,NA,0.0
NM_059194,1855,dpy-5,Protein DPY-5,155.0,94.0,28.3510638298,0.606451612903
NM_059198,9936,F27C1.11,Protein F27C1.11,46.0,41.0,50.8048780488,0.891304347826
NM_059200,3978,F27C1.13,Protein F27C1.13,3.0,0.0,NA,0.0
NR_101557,1114,F27C1.18,,375.0,345.0,35.5565217391,0.92
NM_059201,4794,ferl-1,Protein FERL-1,4.0,4.0,41.5,1.0
NR_050126,1021,21ur-13508,,3.0,0.0,NA,0.0
NM_059202,4678,hil-8,Protein HIL-8,1.0,0.0,NA,0.0
NM_059203,7802,T05E8.3,Protein T05E8.3,4737.0,3940.0,28.883248731,0.831750052776
NM_059206/NM_059205/NM_059204,5701,C09D4.4,"Protein C09D4.4, isoform a/Protein C09D4.4, isoform b/Protein C09D4.4, isoform c",3520.0,2756.0,36.0457184325,0.782954545455
NM_059207,1764,rpl-19,Protein RPL-19,343106.0,166926.0,19.4689023879,0.486514371652
NM_059208,1432,C09D4.6,Protein C09D4.6,1.0,1.0,13.0,1.0
NM_001262981,1701,C09D4.9,Protein C09D4.9,799.0,791.0,26.2629582807,0.989987484355
NR_050128,1057,C09D4.8,,19.0,19.0,61.4210526316,1.0
NM_059212,2475,mrpl-24,Protein MRPL-24,4927.0,4794.0,36.3823529412,0.973005885935
NM_059213,2731,F59A3.4,Protein F59A3.4,16753.0,15369.0,30.4203916976,0.91738793052
NM_001026350--1-of-2,1701,rpa-3,Protein RPA-3,2470.0,2354.0,55.9294817332,0.953036437247
NM_001026350--2-of-2/NM_059215,2216,rpa-3/rpa-4,Protein RPA-3/Protein RPA-4,156.0,52.0,31.8269230769,0.333333333333
NM_059217,2195,F59A3.7,Protein F59A3.7,26.0,26.0,57.1153846154,1.0
NR_050129,1089,F59A3.14,,0.0,0.0,NA,NA
NM_059219,3839,F59A3.8,Protein F59A3.8,35.0,32.0,23.71875,0.914285714286
NM_059220,3950,pup-3,Protein PUP-3,1755.0,1431.0,30.0545073375,0.815384615385
NM_059221,1705,F59A3.10,Protein F59A3.10,0.0,0.0,NA,NA
NR_050131,1021,21ur-13147,,0.0,0.0,NA,NA
NM_059223,1988,ostd-1,Protein OSTD-1,11558.0,10906.0,34.4060150376,0.943588856203
NR_050132,1083,M01A10.7,,0.0,0.0,NA,NA
NM_001026404/NM_059229/NM_059228,4586,pqn-52,"Protein PQN-52, isoform c/Protein PQN-52, isoform b/Protein PQN-52, isoform a",23940.0,21450.0,29.7931468531,0.895989974937
NM_059230,1962,cey-3,Protein CEY-3,122198.0,112376.0,38.4735530718,0.91962225241
NM_059232,2989,klp-15,Protein KLP-15,18122.0,11935.0,36.5237536657,0.658591766913
NM_059237/NM_059236/NM_059235/NR_050133/NM_170867/NR_050134,14520,tag-163/M01E11.9/21ur-9108,"Protein TAG-163, isoform b/Protein TAG-163, isoform a/Protein TAG-163, isoform c/Protein TAG-163, isoform d",2556.0,2154.0,45.8379758589,0.842723004695
NM_059238,3813,tag-83,Protein TAG-83,1.0,1.0,38.0,1.0
NM_001026300,3643,F46F11.11,Protein F46F11.11,2.0,2.0,40.5,1.0
NM_059239,1911,ubl-5,Protein UBL-5,5270.0,4227.0,32.35841022,0.802087286528
NM_059240,1667,vha-10,Protein VHA-10,36940.0,14750.0,41.1777627119,0.399296155929
NM_059242/NM_059241/NR_003383,6773,F46F11.9/F46F11.12,"Protein F46F11.9, isoform a/Protein F46F11.9, isoform b",3096.0,2882.0,33.6471200555,0.930878552972
NM_059243,2552,F46F11.6,Protein F46F11.6,4164.0,3497.0,34.0591935945,0.839817483189
NM_059246,2332,F46F11.10,Protein F46F11.10,488.0,174.0,29.091954023,0.356557377049
NM_059247,2384,F46F11.8,Protein F46F11.8,8376.0,3008.0,28.8494015957,0.359121298949
NM_182038/NM_059251,4178,F55F8.2,"Protein F55F8.2, isoform b/Protein F55F8.2, isoform a",3111.0,1778.0,39.0809898763,0.571520411443
NM_059252,4614,F55F8.3,Protein F55F8.3,1561.0,527.0,42.3662239089,0.337604099936
NM_059253,2905,cir-1,Protein CIR-1,8577.0,4972.0,31.2602574417,0.579689868252
NM_059254,2844,tag-345,Protein TAG-345,6535.0,2291.0,33.1121780882,0.350573833206
NM_059255,1534,mff-2,Protein MFF-2,5420.0,5065.0,37.2481737414,0.934501845018
NM_059256,2716,F55F8.7,Protein F55F8.7,163.0,157.0,37.1910828025,0.963190184049
NM_059258,2690,F55F8.8,Protein F55F8.8,18.0,10.0,31.8,0.555555555556
NM_001263043/NM_001263042,3850,F55F8.9,"Protein F55F8.9, isoform a/Protein F55F8.9, isoform b",5821.0,5363.0,29.7266455342,0.921319360935
NM_059263,12075,unc-40,Protein UNC-40,10481.0,5583.0,32.3886799212,0.532678179563
NR_050135,1080,T19B4.9,,1.0,0.0,NA,0.0
NR_050136,1150,C04F1.5,,11.0,6.0,21.1666666667,0.545454545455
NR_050137,1149,C04F1.4,,0.0,0.0,NA,NA
NM_059268,3884,C04F1.1,Protein C04F1.1,133.0,126.0,47.0476190476,0.947368421053
NM_059269,7050,F56H1.3,Protein F56H1.3,5.0,5.0,34.0,1.0
NM_059271,2504,rpt-5,Protein RPT-5,17347.0,14012.0,33.1167570654,0.807747737361
NM_059273,7180,ccpp-1,Protein CCPP-1,3574.0,3398.0,47.1686286051,0.950755456072
NR_050140,1063,B0414.12,,0.0,0.0,NA,NA
NR_050141,1149,B0414.11,,7.0,3.0,49.0,0.428571428571
NR_050142,1065,B0414.10,,4.0,2.0,11.0,0.5
NR_050143,1021,21ur-14150,,0.0,0.0,NA,NA
NM_059279,3554,cpb-3,Protein CPB-3,6143.0,5589.0,40.3837895867,0.90981605079
NM_059280,3461,glh-3,Protein GLH-3,7448.0,6661.0,36.4723014562,0.894334049409
NM_059282/NM_059281,6723,mtk-1,"Protein MTK-1, isoform a/Protein MTK-1, isoform b",3377.0,3022.0,32.4827928524,0.894877109861
NM_001025801,4155,vps-51,"Protein VPS-51, isoform a",3567.0,3050.0,35.788852459,0.855060274741
NM_059286,2498,C32F10.4,Protein C32F10.4,7608.0,3707.0,39.6253034799,0.487250262881
NM_059287,3367,hmg-3,Protein HMG-3,23226.0,12319.0,24.3566036204,0.530396968914
NM_059288,3237,nhr-2,Protein NHR-2,348.0,268.0,38.302238806,0.770114942529
NM_001025850/NM_001025851,2936,C32F10.8,"Protein C32F10.8, isoform a/Protein C32F10.8, isoform b",15421.0,11736.0,43.5682515337,0.761040140069
NM_059291,3749,twk-47,Protein TWK-47,26.0,25.0,31.64,0.961538461538
NR_052465--1-of-2,1055,C03B8.6,,0.0,0.0,NA,NA
NM_059294,2631,F33D11.6,Protein F33D11.6,3.0,3.0,32.3333333333,1.0
NM_059296,2749,F33D11.7,Protein F33D11.7,35.0,34.0,38.3235294118,0.971428571429
