Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
NM_058859,4647,magu-3,Protein MAGU-3,301.0,275.0,41.4036363636,0.913621262458
NM_058861,1852,mrrf-1,Protein MRRF-1,461.0,371.0,33.9110512129,0.804772234273
NM_001129048,2678,T20F5.8,Protein T20F5.8,4.0,4.0,56.0,1.0
NM_058862,3374,T20F5.4,Protein T20F5.4,487.0,422.0,40.7251184834,0.866529774127
NM_058864,3210,T20F5.5,Protein T20F5.5,141.0,138.0,58.8768115942,0.978723404255
NM_058865,5554,T20F5.6,Protein T20F5.6,1922.0,1506.0,27.3698539177,0.783558792924
NM_058866,3045,T20F5.7,Protein T20F5.7,1113.0,1039.0,50.9615014437,0.933513027853
NM_058869,19449,lrp-2,Protein LRP-2,1022.0,912.0,37.7565789474,0.892367906067
NR_101544,1063,F47B3.9,,0.0,0.0,NA,NA
NM_058872,2063,F47B3.5,Protein F47B3.5,175.0,141.0,19.8156028369,0.805714285714
NM_058874--1-of-2/NM_058877--1-of-2,2542,F47B3.6/F47B3.1,Protein F47B3.6/Protein F47B3.1,248.0,204.0,45.5147058824,0.822580645161
NM_058876--1-of-2/NM_058875,2778,F47B3.2/F47B3.7,Protein F47B3.2/Protein F47B3.7,240.0,227.0,49.2070484581,0.945833333333
NM_058873--2-of-2/NM_001026256/NM_001026255,4092,F47B3.3/F28H1.4,"Protein F47B3.3/Protein F28H1.4, isoform b/Protein F28H1.4, isoform a",308.0,253.0,34.0948616601,0.821428571429
NM_058879,2032,F28H1.5,Protein F28H1.5,40.0,40.0,57.65,1.0
NM_001262583/NM_001026327/NM_001026325/NM_001262584/NM_001026330/NM_001026329/NM_001026328/NM_001262588/NM_001026326/NR_101545/NR_050048,33279,unc-73/F55C7.9/21ur-15385,"Protein UNC-73, isoform h/Protein UNC-73, isoform c/Protein UNC-73, isoform a/Protein UNC-73, isoform g/Protein UNC-73, isoform f/Protein UNC-73, isoform e/Protein UNC-73, isoform d/Protein UNC-73, isoform i/Protein UNC-73, isoform b",1197.0,1089.0,40.4214876033,0.90977443609
NR_050050,1061,C09D1.4,,0.0,0.0,NA,NA
NR_050051,1021,21ur-14824,,0.0,0.0,NA,NA
NM_058900,3563,let-504,Protein LET-504,1503.0,1119.0,39.2350312779,0.744510978044
NM_058902,2739,E01A2.5,Protein E01A2.5,319.0,278.0,44.1079136691,0.871473354232
NM_058903/NR_101547/NR_023941,2149,E01A2.6/E01A2.11/E01A2.9,Protein E01A2.6,10950.0,9605.0,38.5891723061,0.877168949772
NM_058905,3225,poml-2,Protein POML-2,452.0,435.0,37.767816092,0.962389380531
NM_001128968,2745,poml-3,Protein POML-3,811.0,773.0,36.5653298836,0.953144266338
NM_058906,1878,E01A2.8,Protein E01A2.8,2.0,2.0,28.5,1.0
NM_058907,1471,R12E2.15,Protein R12E2.15,17109.0,11605.0,42.9730288669,0.678297971828
NM_058909,1539,R12E2.6,Protein R12E2.6,84.0,64.0,49.09375,0.761904761905
NM_058910,1337,R12E2.7,Protein R12E2.7,11716.0,3497.0,39.6019445239,0.29848071014
NM_058911,4105,R12E2.8,Protein R12E2.8,9.0,9.0,34.2222222222,1.0
NM_058912,3014,inx-15,Protein INX-15,3188.0,3140.0,45.7420382166,0.984943538269
NM_058915,3504,egg-5,Protein EGG-5,587.0,284.0,29.2288732394,0.483816013629
NR_050052,1103,R12E2.18,,0.0,0.0,NA,NA
NM_058916,1776,R12E2.11,Protein R12E2.11,4141.0,3844.0,44.7872008325,0.928278193673
NM_058917,1769,mrps-6,Protein MRPS-6,651.0,440.0,43.0704545455,0.675883256528
NM_058919,2018,R12E2.13,Protein R12E2.13,2834.0,1648.0,42.0242718447,0.581510232886
NM_058927,2749,hop-1,Protein HOP-1,181.0,124.0,39.0725806452,0.685082872928
NR_050053,1125,C18E3.10,,15.0,15.0,24.8,1.0
NM_001128950/NM_058930,2245,C18E3.9,"Protein C18E3.9, isoform b/Protein C18E3.9, isoform a",479.0,327.0,35.0336391437,0.68267223382
NM_058935,4555,ndx-7,Protein NDX-7,665.0,532.0,44.5206766917,0.8
NM_058936,5643,exoc-7,Protein EXOC-7,338.0,309.0,42.4012944984,0.914201183432
NM_058941,1638,C43E11.9,Protein C43E11.9,964.0,910.0,41.0285714286,0.94398340249
NM_058942,3021,cdc-6,Protein CDC-6,788.0,722.0,42.0332409972,0.916243654822
NM_058944,1829,Y47D9A.4,Protein Y47D9A.4,22.0,22.0,66.3181818182,1.0
NM_058946,2644,Y47D9A.5,Protein Y47D9A.5,48.0,40.0,47.425,0.833333333333
NR_050055,1150,ZK973.19,,0.0,0.0,NA,NA
NR_050056,1128,ZK973.24,,5.0,5.0,28.4,1.0
NR_050057,1124,ZK973.23,,0.0,0.0,NA,NA
NR_050058,1136,ZK973.15,,0.0,0.0,NA,NA
NR_050068--4-of-6/NR_050066--4-of-6/NR_050064--4-of-6/NR_050062--5-of-6/NR_050060--5-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--4-of-5/NR_050065--4-of-5/NR_050063--3-of-5/NR_050061--4-of-5/NR_050059--3-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--3-of-6/NR_050066--3-of-6/NR_050064--3-of-6/NR_050062--4-of-6/NR_050060--4-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--5-of-5/NR_050065--5-of-5/NR_050063--5-of-5/NR_050061--3-of-5/NR_050059--2-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--5-of-6/NR_050066--5-of-6/NR_050064--5-of-6/NR_050062--6-of-6/NR_050060--6-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--1-of-5/NR_050065--1-of-5/NR_050063--4-of-5/NR_050061--5-of-5/NR_050059--4-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--1-of-6/NR_050066--1-of-6/NR_050064--1-of-6/NR_050062--1-of-6/NR_050060--1-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--2-of-5/NR_050065--2-of-5/NR_050063--1-of-5/NR_050061--1-of-5/NR_050059--1-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--2-of-6/NR_050066--2-of-6/NR_050064--2-of-6/NR_050062--2-of-6/NR_050060--2-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NR_050067--3-of-5/NR_050065--3-of-5/NR_050063--2-of-5/NR_050061--2-of-5/NR_050059--5-of-5,1150,ZK973.12/ZK973.21/ZK973.22/ZK973.18/ZK973.16,,0.0,0.0,NA,NA
NR_050068--6-of-6/NR_050066--6-of-6/NR_050064--6-of-6/NR_050062--3-of-6/NR_050060--3-of-6,1150,ZK973.14/ZK973.25/ZK973.20/ZK973.17/ZK973.13,,0.0,0.0,NA,NA
NM_058955,2999,ZK973.8,Protein ZK973.8,180.0,166.0,46.3493975904,0.922222222222
NM_058957,2509,ZK973.9,Protein ZK973.9,883.0,690.0,40.9333333333,0.781426953567
NM_058958,1679,lpd-5,Protein LPD-5,6237.0,5976.0,44.8227911647,0.958152958153
NM_058960,3275,ZK973.11,Protein ZK973.11,1194.0,1145.0,39.5895196507,0.958961474037
NR_050070,1134,T21E12.7,,0.0,0.0,NA,NA
NM_058965,1927,T21E12.5,Protein T21E12.5,300.0,294.0,52.074829932,0.98
NM_001136286/NM_058967,3925,C41D11.3,"Protein C41D11.3, isoform b/Protein C41D11.3, isoform a",3544.0,3387.0,46.4635370534,0.955699774266
NM_058968,3460,C41D11.4,Protein C41D11.4,4.0,4.0,56.0,1.0
NM_058970,2793,cps-6,Protein CPS-6,1866.0,1666.0,48.0636254502,0.89281886388
NM_058971,2047,C41D11.9,Protein C41D11.9,415.0,405.0,47.837037037,0.975903614458
NM_058972,1926,C41D11.5,Protein C41D11.5,442.0,374.0,38.8770053476,0.846153846154
NM_058973,6301,eri-7,Protein ERI-7,681.0,673.0,55.3759286776,0.98825256975
NM_058975,3559,C41D11.6,Protein C41D11.6,3.0,3.0,41.0,1.0
NR_101549,1339,linc-104,,6.0,6.0,46.0,1.0
NR_050072,1021,21ur-14920,,0.0,0.0,NA,NA
NR_101550,1080,T01A4.8,,0.0,0.0,NA,NA
NR_050073,1161,T01A4.5,,0.0,0.0,NA,NA
NR_050074,1142,T01A4.6,,0.0,0.0,NA,NA
NM_058980,3075,mrpl-19,Protein MRPL-19,627.0,572.0,44.1923076923,0.912280701754
NM_058981,5448,Y119C1B.5,Protein Y119C1B.5,1069.0,1050.0,53.2076190476,0.982226379794
NM_058982,2075,Y119C1B.6,Protein Y119C1B.6,730.0,710.0,46.5478873239,0.972602739726
NM_058983/NM_182079,9404,bet-1,"Protein BET-1, isoform a/Protein BET-1, isoform b",1876.0,1764.0,43.2585034014,0.940298507463
NM_058984,2876,zig-9,Protein ZIG-9,940.0,920.0,39.822826087,0.978723404255
NR_101551,1138,Y119C1B.13,,1.0,1.0,55.0,1.0
NM_001026549,1271,Y119C1B.11,Protein Y119C1B.11,15.0,12.0,61.8333333333,0.8
NM_058988/NM_001136326,2346,Y119C1B.10,"Protein Y119C1B.10, isoform a/Protein Y119C1B.10, isoform b",169.0,156.0,43.3333333333,0.923076923077
NM_058992,2063,ceh-17,Protein CEH-17,13.0,13.0,39.6153846154,1.0
NM_058993,2450,col-52,Protein COL-52,0.0,0.0,NA,NA
NR_061569/NM_058994/NM_001025899/NM_058995/NM_001025900/NM_001025901/NM_058997/NR_050075/NR_062472/NM_001083132/NM_059002/NM_170851/NM_059006/NM_059007/NM_059011/NM_059012/NM_059013/NM_059015/NR_003378/NM_059017,78411,Y41E3.460/D1007.3/D1007.18/D1007.4/D1007.5/rps-10/21ur-11631/21ur-12411/D1007.19/nrd-1/C44E4.1/acbp-1/got-2.1/Y119C1A.1/rpl-4/B0041.9/B0041.5,"Protein D1007.3/Protein D1007.18/Protein D1007.4/Protein D1007.5, isoform a/Protein D1007.5, isoform b/Protein RPS-10/Protein D1007.19/Protein NRD-1/Protein C44E4.1, isoform c/Protein C44E4.1, isoform a/Protein C44E4.1, isoform b/Protein ACBP-1/Protein GOT-2.1/Protein Y119C1A.1/Protein RPL-4/Protein B0041.5",472189.0,345189.0,35.1695621819,0.731039901395
NM_001047162/NM_001047161,1721,ptps-1,"Protein PTPS-1, isoform b/Protein PTPS-1, isoform a",376.0,355.0,34.8563380282,0.94414893617
NM_001262757,1185,B0041.11,Protein B0041.11,92.0,3.0,17.0,0.0326086956522
NM_001025787,6569,xnp-1,Protein XNP-1,1279.0,948.0,34.3122362869,0.741204065676
NR_050081,1021,21ur-12047,,0.0,0.0,NA,NA
NR_101552,1684,linc-39,,47.0,42.0,72.7142857143,0.893617021277
NM_059025,12491,chd-7,Protein CHD-7,7959.0,7457.0,30.3272093335,0.936926749592
NM_059028,2066,gsp-3,Protein GSP-3,1079.0,768.0,41.0846354167,0.711770157553
NM_059030,1780,W09C3.7,Protein W09C3.7,462.0,436.0,54.1605504587,0.943722943723
NM_059031,2383,W09C3.8,Protein W09C3.8,179.0,170.0,40.8529411765,0.949720670391
NM_001262780/NM_001262779,3320,C10H11.8,"Protein C10H11.8, isoform a/Protein C10H11.8, isoform b",270.0,246.0,43.6829268293,0.911111111111
NM_059039,6307,let-502,Protein LET-502,2526.0,2410.0,44.2713692946,0.954077593032
NR_050083,1141,C10H11.11,,0.0,0.0,NA,NA
NM_059042,2324,kca-1,Protein KCA-1,478.0,409.0,28.1833740831,0.855648535565
NM_059043,2900,M04F3.3,Protein M04F3.3,204.0,109.0,41.2201834862,0.53431372549
NM_001262788/NM_001262787,2425,M04F3.4,"Protein M04F3.4, isoform a/Protein M04F3.4, isoform b",817.0,752.0,52.2805851064,0.920440636475
NM_059047,4659,M04F3.5,Protein M04F3.5,268.0,247.0,45.4858299595,0.921641791045
NR_050088,1094,F54D7.9,,0.0,0.0,NA,NA
NM_059050,2813,zig-7,Protein ZIG-7,638.0,459.0,50.6666666667,0.719435736677
NM_059056,2465,F57C9.7,Protein F57C9.7,155.0,143.0,35.972027972,0.922580645161
NM_059064/NM_059065/NR_050089/NR_050091/NR_050093,17864,rga-6/C01F4.6/C01F4.4/C01F4.8,"Protein RGA-6, isoform a/Protein RGA-6, isoform b",182.0,140.0,27.25,0.769230769231
NR_050094,1110,C01F4.9,,0.0,0.0,NA,NA
NR_050096,1133,F25F8.5,,0.0,0.0,NA,NA
NM_059069,3755,glc-2,Protein GLC-2,259.0,244.0,44.1844262295,0.942084942085
NR_050097,1021,21ur-14928,,0.0,0.0,NA,NA
NM_059071,4210,unc-38,Protein UNC-38,183.0,178.0,40.9382022472,0.972677595628
NM_059075,2766,F21F3.6,Protein F21F3.6,13319.0,12757.0,46.6448224504,0.957804639988
NM_059076,5793,imb-1,Protein IMB-1,4514.0,4262.0,43.3284842797,0.944173681879
NM_059083,1917,F28B3.10,Protein F28B3.10,3076.0,2979.0,46.7972473985,0.968465539662
NM_001026252,1666,F28B3.6,Protein F28B3.6,5477.0,5339.0,46.3302116501,0.974803724667
NM_001047194/NM_001047193,6851,him-1,"Protein HIM-1, isoform b/Protein HIM-1, isoform a",1054.0,894.0,40.0346756152,0.848197343454
NM_001026492,1298,W03G9.8,Protein W03G9.8,1435.0,1228.0,35.3680781759,0.85574912892
NM_059088,3177,app-1,Protein APP-1,2441.0,2227.0,47.1315671307,0.91233101188
NM_059089,3239,W03G9.5,Protein W03G9.5,54.0,51.0,60.9411764706,0.944444444444
NR_050099,1134,W03G9.11,,0.0,0.0,NA,NA
NM_059091,2798,paf-1,Protein PAF-1,72.0,71.0,53.0281690141,0.986111111111
NM_059092,3442,W03G9.7,Protein W03G9.7,21.0,20.0,38.2,0.952380952381
NM_059093/NM_182063,5880,dyf-1,"Protein DYF-1, isoform a/Protein DYF-1, isoform b",52.0,50.0,41.38,0.961538461538
NM_059096,2053,F54C1.8,Protein F54C1.8,88.0,87.0,39.4597701149,0.988636363636
NM_059099,2910,F54C1.6,Protein F54C1.6,75.0,74.0,51.2027027027,0.986666666667
NM_059100,1991,pat-10,Protein PAT-10,31230.0,29426.0,33.4243186298,0.942235030419
NM_059106,1861,C46H11.7,Protein C46H11.7,105.0,88.0,51.8068181818,0.838095238095
NM_059107,2426,phat-1,Protein PHAT-1,105.0,95.0,54.0526315789,0.904761904762
NM_059108,2513,phat-2,Protein PHAT-2,1363.0,1144.0,41.0725524476,0.839325018342
NM_001025875/NM_001025874,3178,C46H11.10,"Protein C46H11.10, isoform b/Protein C46H11.10, isoform a",82.0,77.0,47.0,0.939024390244
NM_059112,11209,fhod-1,Protein FHOD-1,1248.0,595.0,28.7613445378,0.476762820513
NM_059114,2948,vha-16,Protein VHA-16,7895.0,7711.0,51.0775515497,0.976694110196
NR_050102,1088,C30F8.5,,0.0,0.0,NA,NA
NM_059117,2649,spe-5,Protein SPE-5,111.0,95.0,43.4842105263,0.855855855856
NM_059118,2105,chp-1,Protein CHP-1,1441.0,1359.0,42.2089771891,0.943095072866
NM_059119,1799,pas-3,Protein PAS-3,5001.0,4602.0,43.2885701869,0.920215956809
NM_001083149,1995,Y110A7A.21,Protein Y110A7A.21,1770.0,1721.0,47.0703079605,0.972316384181
NM_059122/NM_182041,3363,Y110A7A.15,"Protein Y110A7A.15, isoform a/Protein Y110A7A.15, isoform b",219.0,201.0,47.4776119403,0.917808219178
NM_059123,5649,elpc-1,Protein ELPC-1,907.0,583.0,27.1132075472,0.642778390298
NM_001026543/NM_001026544,3996,mat-1,"Protein MAT-1, isoform a/Protein MAT-1, isoform b",1121.0,1038.0,44.6358381503,0.92595896521
NM_059134,4390,ppw-2,Protein PPW-2,2041.0,1910.0,45.0905759162,0.93581577658
NM_059135,3172,Y110A7A.19,Protein Y110A7A.19,1833.0,1780.0,45.545505618,0.971085651937
NM_059138,5028,spd-5,Protein SPD-5,1243.0,1106.0,45.472875226,0.889782783588
NR_050105,1131,C32E12.8,,0.0,0.0,NA,NA
NM_059144,4055,osr-1,Protein OSR-1,291.0,251.0,43.8645418327,0.862542955326
NM_170859,3813,sem-2,Protein SEM-2,623.0,476.0,31.031512605,0.76404494382
NM_059145,12248,C32E12.4,Protein C32E12.4,530.0,360.0,26.9416666667,0.679245283019
NM_059149,1651,B0261.5,Protein B0261.5,39.0,28.0,46.25,0.717948717949
NM_001047170/NM_001047169,2344,B0261.6,"Protein B0261.6, isoform b/Protein B0261.6, isoform a",906.0,833.0,61.8571428571,0.919426048565
NM_059153,2286,B0261.7,Protein B0261.7,605.0,595.0,36.3428571429,0.98347107438
NM_001025797,1659,B0261.8,Protein B0261.8,607.0,575.0,40.052173913,0.947281713344
NM_001128941/NM_059154,2197,C01G8.1,"Protein C01G8.1, isoform b/Protein C01G8.1, isoform a",708.0,667.0,32.8515742129,0.94209039548
NM_059155,4929,cln-3.2,Protein CLN-3.2,272.0,260.0,48.0884615385,0.955882352941
NM_059156,3465,dhs-1,Protein DHS-1,524.0,431.0,37.4593967517,0.822519083969
NM_059157,2664,dnj-4,Protein DNJ-4,258.0,248.0,43.0887096774,0.961240310078
NM_059159/NM_059158,7911,erm-1,"Protein ERM-1, isoform b/Protein ERM-1, isoform a",7796.0,6636.0,43.8648282098,0.851205746537
NM_059160,2335,hpo-32,Protein HPO-32,853.0,788.0,49.4606598985,0.923798358734
NM_001276519/NM_182023/NM_059161/NR_050108,12956,let-526/F48C1.12,"Protein LET-526, isoform c/Protein LET-526, isoform b/Protein LET-526, isoform a",6542.0,6210.0,26.9600644122,0.94925099358
NM_059164,1474,F48C1.5,Protein F48C1.5,208.0,190.0,50.6684210526,0.913461538462
NM_059165,1939,F48C1.6,Protein F48C1.6,1923.0,1750.0,49.0582857143,0.910036401456
NM_059168,2515,spe-11,Protein SPE-11,195.0,193.0,65.1450777202,0.989743589744
NM_170862,1421,F48C1.9,Protein F48C1.9,100.0,63.0,30.6349206349,0.63
NM_001262932,2004,F48C1.11,Protein F48C1.11,4.0,4.0,67.25,1.0
NM_059169,3664,F48C1.8,Protein F48C1.8,42.0,42.0,53.4761904762,1.0
NM_059171,3224,apm-1,Protein APM-1,1278.0,1197.0,45.1453634085,0.93661971831
NR_050114,1150,F55A12.16,,21.0,20.0,39.75,0.952380952381
NM_059173,4987,nath-10,Protein NATH-10,579.0,321.0,36.8940809969,0.554404145078
NR_101556,1497,anr-38,,0.0,0.0,NA,NA
NR_050115,1245,F55A12.13,,2.0,2.0,54.0,1.0
NR_050116,1148,F55A12.14,,0.0,0.0,NA,NA
NR_050117,1139,F55A12.12,,0.0,0.0,NA,NA
NM_059177,1807,F55A12.10,Protein F55A12.10,212.0,201.0,49.2139303483,0.948113207547
NM_170865/NM_182025/NM_059180/NM_059179,12061,pqn-44,"Protein PQN-44, isoform c/Protein PQN-44, isoform d/Protein PQN-44, isoform a/Protein PQN-44, isoform b",2727.0,2093.0,40.5322503583,0.767510084342
NM_059182,2099,C24A11.5,Protein C24A11.5,0.0,0.0,NA,NA
NR_050118,1021,21ur-14736,,0.0,0.0,NA,NA
NM_059183,1235,C24A11.6,Protein C24A11.6,0.0,0.0,NA,NA
NM_001262958/NM_059186/NM_059185,6018,frm-4,"Protein FRM-4, isoform c/Protein FRM-4, isoform b/Protein FRM-4, isoform a",814.0,744.0,44.7096774194,0.914004914005
NR_050120,1068,C24A11.12,,0.0,0.0,NA,NA
NM_059187,3409,coq-1,Protein COQ-1,1237.0,1193.0,37.5213746857,0.964430072757
NM_001047176/NM_001047175,4588,C30H7.2,"Protein C30H7.2, isoform b/Protein C30H7.2, isoform a",2846.0,2357.0,28.6470089096,0.828179901616
NM_059189,7933,F27C1.6,Protein F27C1.6,1125.0,701.0,28.0342368046,0.623111111111
NM_001026249/NM_001026250,2030,atp-3,"Protein ATP-3, isoform a/Protein ATP-3, isoform b",48575.0,46868.0,38.4285439959,0.964858466289
NR_050123,1119,F27C1.16,,0.0,0.0,NA,NA
NM_059194,1855,dpy-5,Protein DPY-5,111490.0,59083.0,33.1322546248,0.529939904924
NM_059198,9936,F27C1.11,Protein F27C1.11,62.0,59.0,25.0338983051,0.951612903226
NM_059200,3978,F27C1.13,Protein F27C1.13,1.0,1.0,70.0,1.0
NR_101557,1114,F27C1.18,,165.0,154.0,33.2597402597,0.933333333333
NM_059201,4794,ferl-1,Protein FERL-1,6.0,6.0,51.3333333333,1.0
NR_050126,1021,21ur-13508,,0.0,0.0,NA,NA
NM_059202,4678,hil-8,Protein HIL-8,0.0,0.0,NA,NA
NM_059203,7802,T05E8.3,Protein T05E8.3,714.0,646.0,35.8095975232,0.904761904762
NM_059206/NM_059205/NM_059204,5701,C09D4.4,"Protein C09D4.4, isoform a/Protein C09D4.4, isoform b/Protein C09D4.4, isoform c",558.0,514.0,45.986381323,0.921146953405
NM_059207,1764,rpl-19,Protein RPL-19,175556.0,103493.0,21.3180698211,0.589515596163
NM_059208,1432,C09D4.6,Protein C09D4.6,1.0,1.0,19.0,1.0
NM_001262981,1701,C09D4.9,Protein C09D4.9,309.0,306.0,29.9901960784,0.990291262136
NR_050128,1057,C09D4.8,,0.0,0.0,NA,NA
NM_059212,2475,mrpl-24,Protein MRPL-24,2187.0,2164.0,40.7268946396,0.989483310471
NM_059213,2731,F59A3.4,Protein F59A3.4,2280.0,2146.0,41.0074557316,0.941228070175
NM_001026350--1-of-2,1701,rpa-3,Protein RPA-3,506.0,499.0,62.7114228457,0.986166007905
NM_001026350--2-of-2/NM_059215,2216,rpa-3/rpa-4,Protein RPA-3/Protein RPA-4,8.0,4.0,22.75,0.5
NM_059217,2195,F59A3.7,Protein F59A3.7,60.0,60.0,51.95,1.0
NR_050129,1089,F59A3.14,,1.0,1.0,28.0,1.0
NM_059219,3839,F59A3.8,Protein F59A3.8,32.0,32.0,58.46875,1.0
NM_059220,3950,pup-3,Protein PUP-3,152.0,133.0,40.0,0.875
NM_059221,1705,F59A3.10,Protein F59A3.10,0.0,0.0,NA,NA
NR_050131,1021,21ur-13147,,0.0,0.0,NA,NA
NM_059223,1988,ostd-1,Protein OSTD-1,6731.0,6453.0,41.1994421199,0.958698558907
NR_050132,1083,M01A10.7,,0.0,0.0,NA,NA
NM_001026404/NM_059229/NM_059228,4586,pqn-52,"Protein PQN-52, isoform c/Protein PQN-52, isoform b/Protein PQN-52, isoform a",3749.0,3545.0,40.5833568406,0.945585489464
NM_059230,1962,cey-3,Protein CEY-3,11493.0,11068.0,46.0319840983,0.963020969286
NM_059232,2989,klp-15,Protein KLP-15,1191.0,883.0,38.3091732729,0.741393786734
NM_059237/NM_059236/NM_059235/NR_050133/NM_170867/NR_050134,14520,tag-163/M01E11.9/21ur-9108,"Protein TAG-163, isoform b/Protein TAG-163, isoform a/Protein TAG-163, isoform c/Protein TAG-163, isoform d",1153.0,1041.0,44.8059558117,0.902862098873
NM_059238,3813,tag-83,Protein TAG-83,1.0,1.0,20.0,1.0
NM_001026300,3643,F46F11.11,Protein F46F11.11,1.0,1.0,93.0,1.0
NM_059239,1911,ubl-5,Protein UBL-5,1519.0,1370.0,41.799270073,0.901909150757
NM_059240,1667,vha-10,Protein VHA-10,22644.0,14775.0,46.1392893401,0.65249072602
NM_059242/NM_059241/NR_003383,6773,F46F11.9/F46F11.12,"Protein F46F11.9, isoform a/Protein F46F11.9, isoform b",1011.0,958.0,35.0407098121,0.947576656775
NM_059243,2552,F46F11.6,Protein F46F11.6,784.0,721.0,48.4660194175,0.919642857143
NM_059246,2332,F46F11.10,Protein F46F11.10,34.0,25.0,47.84,0.735294117647
NM_059247,2384,F46F11.8,Protein F46F11.8,440.0,233.0,35.991416309,0.529545454545
NM_182038/NM_059251,4178,F55F8.2,"Protein F55F8.2, isoform b/Protein F55F8.2, isoform a",617.0,541.0,44.9279112754,0.876823338736
NM_059252,4614,F55F8.3,Protein F55F8.3,325.0,187.0,37.6417112299,0.575384615385
NM_059253,2905,cir-1,Protein CIR-1,864.0,698.0,40.3538681948,0.80787037037
NM_059254,2844,tag-345,Protein TAG-345,562.0,456.0,44.8793859649,0.811387900356
NM_059255,1534,mff-2,Protein MFF-2,965.0,930.0,44.4870967742,0.963730569948
NM_059256,2716,F55F8.7,Protein F55F8.7,132.0,126.0,51.9682539683,0.954545454545
NM_059258,2690,F55F8.8,Protein F55F8.8,17.0,17.0,37.4117647059,1.0
NM_001263043/NM_001263042,3850,F55F8.9,"Protein F55F8.9, isoform a/Protein F55F8.9, isoform b",694.0,659.0,36.4446130501,0.949567723343
NM_059263,12075,unc-40,Protein UNC-40,1776.0,998.0,37.371743487,0.561936936937
NR_050135,1080,T19B4.9,,0.0,0.0,NA,NA
NR_050136,1150,C04F1.5,,0.0,0.0,NA,NA
NR_050137,1149,C04F1.4,,0.0,0.0,NA,NA
NM_059268,3884,C04F1.1,Protein C04F1.1,567.0,547.0,48.8336380256,0.964726631393
NM_059269,7050,F56H1.3,Protein F56H1.3,21.0,21.0,75.8571428571,1.0
NM_059271,2504,rpt-5,Protein RPT-5,3801.0,3450.0,41.9826086957,0.907655880032
NM_059273,7180,ccpp-1,Protein CCPP-1,779.0,764.0,54.917539267,0.980744544288
NR_050140,1063,B0414.12,,0.0,0.0,NA,NA
NR_050141,1149,B0414.11,,1.0,1.0,122.0,1.0
NR_050142,1065,B0414.10,,0.0,0.0,NA,NA
NR_050143,1021,21ur-14150,,0.0,0.0,NA,NA
NM_059279,3554,cpb-3,Protein CPB-3,1287.0,1197.0,46.9532163743,0.93006993007
NM_059280,3461,glh-3,Protein GLH-3,506.0,484.0,52.9834710744,0.95652173913
NM_059282/NM_059281,6723,mtk-1,"Protein MTK-1, isoform a/Protein MTK-1, isoform b",642.0,608.0,44.0411184211,0.947040498442
NM_001025801,4155,vps-51,"Protein VPS-51, isoform a",614.0,591.0,46.8121827411,0.962540716612
NM_059286,2498,C32F10.4,Protein C32F10.4,2302.0,1798.0,49.7380422692,0.781059947871
NM_059287,3367,hmg-3,Protein HMG-3,1242.0,797.0,34.6022584693,0.641706924316
NM_059288,3237,nhr-2,Protein NHR-2,6.0,6.0,55.1666666667,1.0
NM_001025850/NM_001025851,2936,C32F10.8,"Protein C32F10.8, isoform a/Protein C32F10.8, isoform b",4389.0,3908.0,49.2018935517,0.890407837776
NM_059291,3749,twk-47,Protein TWK-47,15.0,15.0,45.1333333333,1.0
NR_052465--1-of-2,1055,C03B8.6,,1.0,0.0,NA,0.0
NM_059294,2631,F33D11.6,Protein F33D11.6,1.0,1.0,114.0,1.0
NM_059296,2749,F33D11.7,Protein F33D11.7,91.0,88.0,51.8295454545,0.967032967033
NM_059298,1677,F33D11.8,Protein F33D11.8,756.0,739.0,37.6711772666,0.977513227513
NM_059299/NM_059300,5818,hpo-3,"Protein HPO-3, isoform b/Protein HPO-3, isoform a",288.0,266.0,43.6842105263,0.923611111111
NM_059301,2638,dhhc-3,Protein DHHC-3,1333.0,1317.0,41.6894457099,0.98799699925
NM_059302,2367,F33D11.10,Protein F33D11.10,3440.0,3386.0,43.2590076787,0.984302325581
NM_059303,2073,vpr-1,Protein VPR-1,8678.0,8366.0,47.8722208941,0.964047015441
NR_050148,1109,C34G6.12,,6.0,4.0,52.75,0.666666666667
